,valid,date,time,hour,one_hour_precip_amount,wxcode1,wxcode2,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,snowdepth
6097,2024-01-12 08:51:00,2024-01-12,08:51:00,8,0.00,None,,0,0.0,0,0.0
6098,2024-01-12 09:51:00,2024-01-12,09:51:00,9,0.00,None,,0,0.0,0,0.0
6099,2024-01-12 10:51:00,2024-01-12,10:51:00,10,0.00,None,,0,0.0,0,0.0
6100,2024-01-12 11:51:00,2024-01-12,11:51:00,11,0.00,None,,0,0.0,0,0.0
6101,2024-01-12 12:51:00,2024-01-12,12:51:00,12,0.00,None,,0,0.0,0,0.0
6102,2024-01-12 13:51:00,2024-01-12,13:51:00,13,0.00,None,,0,0.0,0,0.0
6103,2024-01-12 14:51:00,2024-01-12,14:51:00,14,0.00,None,,0,0.0,0,0.0
6104,2024-01-12 15:51:00,2024-01-12,15:51:00,15,0.00,None,,0,0.0,0,0.0
6105,2024-01-12 16:51:00,2024-01-12,16:51:00,16,0.00,None,,0,0.0,0,0.0
6106,2024-01-12 17:51:00,2024-01-12,17:51:00,17,0.00,None,,0,0.0,0,0.0
6107,2024-01-12 18:51:00,2024-01-12,18:51:00,18,0.00,None,,0,0.0,0,0.0
6108,2024-01-12 19:51:00,2024-01-12,19:51:00,19,0.00,None,,0,0.0,0,0.0
6109,2024-01-12 20:51:00,2024-01-12,20:51:00,20,0.00,None,,0,0.0,0,0.0
6110,2024-01-12 21:51:00,2024-01-12,21:51:00,21,0.00,None,,0,0.0,0,0.0
6111,2024-01-12 22:51:00,2024-01-12,22:51:00,22,0.00,None,,0,0.0,0,0.0
6112,2024-01-12 23:51:00,2024-01-12,23:51:00,23,0.00,None,,0,0.0,0,0.0
6113,2024-01-13 00:04:00,2024-01-13,00:04:00,0,0.00,None,,0,0.0,0,0.0
6114,2024-01-13 00:51:00,2024-01-13,00:51:00,0,0.00,None,,0,0.0,0,0.0
6115,2024-01-13 01:51:00,2024-01-13,01:51:00,1,0.00,None,,0,0.0,0,0.0
6116,2024-01-13 02:51:00,2024-01-13,02:51:00,2,0.00,None,,0,0.0,0,0.0
6117,2024-01-13 03:51:00,2024-01-13,03:51:00,3,0.01,-RA,,0,0.0,0,0.0
6118,2024-01-13 04:09:00,2024-01-13,04:09:00,4,0.03,RA,,0,0.0,0,0.0
6119,2024-01-13 04:35:00,2024-01-13,04:35:00,4,0.05,-RA,,0,0.0,0,0.0
6120,2024-01-13 04:51:00,2024-01-13,04:51:00,4,0.06,-RA,BR,0,0.0,0,0.0
6121,2024-01-13 05:51:00,2024-01-13,05:51:00,5,0.10,-RA,BR,0,0.0,0,0.0
6122,2024-01-13 06:34:00,2024-01-13,06:34:00,6,0.15,+RA,BR,0,0.0,0,0.0
6123,2024-01-13 07:51:00,2024-01-13,07:51:00,7,0.31,+RA,BR,0,0.0,0,0.0
6124,2024-01-13 08:19:00,2024-01-13,08:19:00,8,0.13,RA,BR,0,0.0,0,0.0
6125,2024-01-13 08:27:00,2024-01-13,08:27:00,8,0.16,RA,BR,0,0.0,0,0.0
6126,2024-01-13 08:34:00,2024-01-13,08:34:00,8,0.17,-RA,BR,0,0.0,0,0.0
6127,2024-01-13 08:51:00,2024-01-13,08:51:00,8,0.19,-RA,BR,0,0.0,0,0.0
6128,2024-01-13 09:51:00,2024-01-13,09:51:00,9,0.02,None,,0,0.0,0,0.0
6129,2024-01-13 10:08:00,2024-01-13,10:08:00,10,0.00,None,,0,0.0,0,0.0
6130,2024-01-13 10:51:00,2024-01-13,10:51:00,10,0.00,None,,0,0.0,0,0.0
6131,2024-01-13 11:51:00,2024-01-13,11:51:00,11,0.00,BR,,0,0.0,0,0.0
6132,2024-01-13 12:47:00,2024-01-13,12:47:00,12,0.00,BR,,0,0.0,0,0.0
6133,2024-01-13 12:51:00,2024-01-13,12:51:00,12,0.00,BR,,0,0.0,0,0.0
6134,2024-01-13 12:58:00,2024-01-13,12:58:00,12,0.00,BR,,0,0.0,0,0.0
6135,2024-01-13 13:51:00,2024-01-13,13:51:00,13,0.00,None,,0,0.0,0,0.0
6136,2024-01-13 14:29:00,2024-01-13,14:29:00,14,0.00,None,,0,0.0,0,0.0
6137,2024-01-13 14:36:00,2024-01-13,14:36:00,14,0.00,None,,0,0.0,0,0.0
6138,2024-01-13 14:51:00,2024-01-13,14:51:00,14,0.00,None,,0,0.0,0,0.0
6139,2024-01-13 15:51:00,2024-01-13,15:51:00,15,0.00,None,,0,0.0,0,0.0
6140,2024-01-13 16:51:00,2024-01-13,16:51:00,16,0.00,None,,0,0.0,0,0.0
6141,2024-01-13 17:51:00,2024-01-13,17:51:00,17,T,-RA,,0,0.0,0,0.0
6142,2024-01-13 18:51:00,2024-01-13,18:51:00,18,T,None,,0,0.0,0,0.0
6143,2024-01-13 19:51:00,2024-01-13,19:51:00,19,0.00,None,,0,0.0,0,0.0
6144,2024-01-13 20:51:00,2024-01-13,20:51:00,20,0.00,None,,0,0.0,0,0.0
6145,2024-01-13 21:51:00,2024-01-13,21:51:00,21,0.00,None,,0,0.0,0,0.0
6146,2024-01-13 22:51:00,2024-01-13,22:51:00,22,0.00,None,,0,0.0,0,0.0
6147,2024-01-13 23:51:00,2024-01-13,23:51:00,23,0.00,None,,0,0.0,0,0.0
6148,2024-01-14 00:51:00,2024-01-14,00:51:00,0,0.00,None,,0,0.0,0,0.0
6149,2024-01-14 01:51:00,2024-01-14,01:51:00,1,0.00,None,,0,0.0,0,0.0
6150,2024-01-14 02:51:00,2024-01-14,02:51:00,2,0.00,None,,0,0.0,0,0.0
6151,2024-01-14 03:51:00,2024-01-14,03:51:00,3,0.00,None,,0,0.0,0,0.0
6152,2024-01-14 04:51:00,2024-01-14,04:51:00,4,0.00,None,,0,0.0,0,0.0
6153,2024-01-14 05:51:00,2024-01-14,05:51:00,5,0.00,None,,0,0.0,0,0.0
6154,2024-01-14 06:51:00,2024-01-14,06:51:00,6,0.00,None,,0,0.0,0,0.0
6155,2024-01-14 07:51:00,2024-01-14,07:51:00,7,0.00,None,,0,0.0,0,0.0
6156,2024-01-14 08:51:00,2024-01-14,08:51:00,8,0.00,None,,0,0.0,0,0.0
6157,2024-01-14 09:51:00,2024-01-14,09:51:00,9,0.00,None,,0,0.0,0,0.0
6158,2024-01-14 10:51:00,2024-01-14,10:51:00,10,0.00,None,,0,0.0,0,0.0
6159,2024-01-14 11:51:00,2024-01-14,11:51:00,11,0.00,None,,0,0.0,0,0.0
6160,2024-01-14 12:51:00,2024-01-14,12:51:00,12,0.00,None,,0,0.0,0,0.0
6161,2024-01-14 13:51:00,2024-01-14,13:51:00,13,0.00,None,,0,0.0,0,0.0
6162,2024-01-14 14:51:00,2024-01-14,14:51:00,14,0.00,None,,0,0.0,0,0.0
6163,2024-01-14 15:51:00,2024-01-14,15:51:00,15,0.00,None,,0,0.0,0,0.0
6164,2024-01-14 16:51:00,2024-01-14,16:51:00,16,0.00,None,,0,0.0,0,0.0
6165,2024-01-14 17:51:00,2024-01-14,17:51:00,17,0.00,None,,0,0.0,0,0.0
6166,2024-01-14 18:51:00,2024-01-14,18:51:00,18,T,None,,0,0.0,0,0.0
6167,2024-01-14 19:51:00,2024-01-14,19:51:00,19,0.00,None,,0,0.0,0,0.0
6168,2024-01-14 20:51:00,2024-01-14,20:51:00,20,0.00,None,,0,0.0,0,0.0
6169,2024-01-14 21:51:00,2024-01-14,21:51:00,21,0.00,None,,0,0.0,0,0.0
6170,2024-01-14 22:51:00,2024-01-14,22:51:00,22,0.00,None,,0,0.0,0,0.0
6171,2024-01-14 23:51:00,2024-01-14,23:51:00,23,0.00,None,,0,0.0,0,0.0
6172,2024-01-15 00:51:00,2024-01-15,00:51:00,0,0.00,None,,0,0.0,0,0.0
6173,2024-01-15 01:51:00,2024-01-15,01:51:00,1,0.00,None,,0,0.0,0,0.0
6174,2024-01-15 02:51:00,2024-01-15,02:51:00,2,0.00,None,,0,0.0,0,0.0
6175,2024-01-15 03:51:00,2024-01-15,03:51:00,3,0.00,None,,0,0.0,0,0.0
6176,2024-01-15 04:51:00,2024-01-15,04:51:00,4,0.00,None,,0,0.0,0,0.0
6177,2024-01-15 05:51:00,2024-01-15,05:51:00,5,0.00,None,,0,0.0,0,0.0
6178,2024-01-15 06:51:00,2024-01-15,06:51:00,6,0.00,None,,0,0.0,0,0.0
6179,2024-01-15 07:51:00,2024-01-15,07:51:00,7,0.00,None,,0,0.0,0,0.0
6180,2024-01-15 08:51:00,2024-01-15,08:51:00,8,0.00,None,,0,0.0,0,0.0
6181,2024-01-15 09:51:00,2024-01-15,09:51:00,9,0.00,None,,0,0.0,0,0.0
6182,2024-01-15 10:51:00,2024-01-15,10:51:00,10,0.00,None,,0,0.0,0,0.0
6183,2024-01-15 11:51:00,2024-01-15,11:51:00,11,0.00,None,,0,0.0,0,0.0
6184,2024-01-15 12:51:00,2024-01-15,12:51:00,12,0.00,None,,0,0.0,0,0.0
6185,2024-01-15 13:51:00,2024-01-15,13:51:00,13,0.00,None,,0,0.0,0,0.0
6186,2024-01-15 14:51:00,2024-01-15,14:51:00,14,0.00,None,,0,0.0,0,0.0
6187,2024-01-15 15:51:00,2024-01-15,15:51:00,15,0.00,None,,0,0.0,0,0.0
6188,2024-01-15 16:51:00,2024-01-15,16:51:00,16,0.00,None,,0,0.0,0,0.0
6189,2024-01-15 17:51:00,2024-01-15,17:51:00,17,0.00,None,,0,0.0,0,0.0
6190,2024-01-15 18:51:00,2024-01-15,18:51:00,18,0.00,None,,0,0.0,0,0.0
6191,2024-01-15 19:51:00,2024-01-15,19:51:00,19,0.00,None,,0,0.0,0,0.0
6192,2024-01-15 20:51:00,2024-01-15,20:51:00,20,0.00,None,,0,0.0,0,0.0
6193,2024-01-15 21:51:00,2024-01-15,21:51:00,21,0.00,None,,0,0.0,0,0.0
6194,2024-01-15 22:51:00,2024-01-15,22:51:00,22,0.00,None,,0,0.0,0,0.0
6195,2024-01-15 23:51:00,2024-01-15,23:51:00,23,0.00,None,,0,0.0,0,0.0
6196,2024-01-16 00:51:00,2024-01-16,00:51:00,0,0.00,None,,0,0.0,0,0.0
6197,2024-01-16 01:51:00,2024-01-16,01:51:00,1,T,-SN,,0,0.0,0,0.0
6198,2024-01-16 02:12:00,2024-01-16,02:12:00,2,T,-SN,,0,0.0,0,0.0
6199,2024-01-16 02:51:00,2024-01-16,02:51:00,2,0.01,-SN,,0,0.0,0,0.0
6200,2024-01-16 03:03:00,2024-01-16,03:03:00,3,T,-SN,,0,0.0,0,0.0
6201,2024-01-16 03:16:00,2024-01-16,03:16:00,3,T,-SN,,0,0.0,0,0.0
6202,2024-01-16 03:43:00,2024-01-16,03:43:00,3,T,-SN,,0,0.0,0,0.0
6203,2024-01-16 03:51:00,2024-01-16,03:51:00,3,0.01,-SN,,0,0.0,0,0.0
6204,2024-01-16 04:13:00,2024-01-16,04:13:00,4,T,-SN,,0,0.0,0,0.0
6205,2024-01-16 04:51:00,2024-01-16,04:51:00,4,0.02,-SN,BR,0,0.0,0,0.0
6206,2024-01-16 05:18:00,2024-01-16,05:18:00,5,0.01,-SN,,0,0.0,0,0.0
6207,2024-01-16 05:51:00,2024-01-16,05:51:00,5,0.02,-SN,,0,0.0,0,0.0
6208,2024-01-16 06:35:00,2024-01-16,06:35:00,6,0.01,-SN,BR,0,0.0,0,0.0
6209,2024-01-16 06:43:00,2024-01-16,06:43:00,6,0.01,-SN,,0,0.0,0,0.0
6210,2024-01-16 06:51:00,2024-01-16,06:51:00,6,0.01,None,,0,0.0,0,0.0
6211,2024-01-16 07:17:00,2024-01-16,07:17:00,7,T,UP,,0,0.0,0,0.0
6212,2024-01-16 07:50:00,2024-01-16,07:50:00,7,T,-SN,,0,0.0,0,0.0
6213,2024-01-16 08:32:00,2024-01-16,08:32:00,8,0.01,-SN,,0,0.0,0,0.0
6214,2024-01-16 08:46:00,2024-01-16,08:46:00,8,0.02,-SN,BR,0,0.0,0,0.0
6215,2024-01-16 08:51:00,2024-01-16,08:51:00,8,0.02,-SN,BR,0,0.0,0,0.0
6216,2024-01-16 09:09:00,2024-01-16,09:09:00,9,T,-SN,,0,0.0,0,0.0
6217,2024-01-16 09:27:00,2024-01-16,09:27:00,9,T,-SN,,0,0.0,0,0.0
6218,2024-01-16 09:30:00,2024-01-16,09:30:00,9,0.01,-SN,BR,0,0.0,0,0.0
6219,2024-01-16 09:43:00,2024-01-16,09:43:00,9,0.01,SN,,0,0.0,0,0.0
6220,2024-01-16 09:51:00,2024-01-16,09:51:00,9,0.02,-SN,BR,0,0.0,0,0.0
6221,2024-01-16 10:01:00,2024-01-16,10:01:00,10,T,-SN,,0,0.0,0,0.0
6222,2024-01-16 10:21:00,2024-01-16,10:21:00,10,T,-SN,BR,0,0.0,0,0.0
6223,2024-01-16 10:51:00,2024-01-16,10:51:00,10,0.01,-SN,BR,0,0.0,0,0.0
6224,2024-01-16 10:58:00,2024-01-16,10:58:00,10,T,-SN,BR,0,0.0,0,0.0
6225,2024-01-16 11:11:00,2024-01-16,11:11:00,11,T,-SN,BR,0,0.0,0,0.0
6226,2024-01-16 11:31:00,2024-01-16,11:31:00,11,0.01,-SN,,0,0.0,0,0.0
6227,2024-01-16 11:43:00,2024-01-16,11:43:00,11,0.01,-SN,BR,0,0.0,0,0.0
6228,2024-01-16 11:51:00,2024-01-16,11:51:00,11,0.01,-SN,BR,0,0.0,0,0.0
6229,2024-01-16 12:15:00,2024-01-16,12:15:00,12,T,-SN,BR,0,0.0,0,0.0
6230,2024-01-16 12:42:00,2024-01-16,12:42:00,12,0.02,-SN,BR,0,0.0,0,0.0
6231,2024-01-16 12:51:00,2024-01-16,12:51:00,12,0.02,-SN,BR,0,0.0,0,0.0
6232,2024-01-16 13:05:00,2024-01-16,13:05:00,13,T,-SN,BR,0,0.0,0,0.0
6233,2024-01-16 13:31:00,2024-01-16,13:31:00,13,T,-SN,BR,0,0.0,0,0.0
6234,2024-01-16 13:37:00,2024-01-16,13:37:00,13,T,-SN,BR,0,0.0,0,0.0
6235,2024-01-16 13:51:00,2024-01-16,13:51:00,13,0.01,-SN,BR,0,0.0,0,0.0
6236,2024-01-16 14:13:00,2024-01-16,14:13:00,14,0.01,-SN,BR,0,0.0,0,0.0
6237,2024-01-16 14:23:00,2024-01-16,14:23:00,14,0.01,-FZRA,,T,0.0,0,0.0
6238,2024-01-16 14:51:00,2024-01-16,14:51:00,14,0.02,-FZRA,BR,0.01,0.01,0,0.0
6239,2024-01-16 15:01:00,2024-01-16,15:01:00,15,T,-FZRA,BR,0.01,0.0,0,0.0
6240,2024-01-16 15:11:00,2024-01-16,15:11:00,15,0.01,-FZRA,BR,0.01,0.0,0,0.0
6241,2024-01-16 15:39:00,2024-01-16,15:39:00,15,0.02,FZRA,BR,0.02,0.0,0,0.0
6242,2024-01-16 15:48:00,2024-01-16,15:48:00,15,0.03,-FZRA,BR,0.03,0.0,0,0.0
6243,2024-01-16 15:51:00,2024-01-16,15:51:00,15,0.04,-FZRA,BR,0.04,0.0,0,0.0
6244,2024-01-16 15:55:00,2024-01-16,15:55:00,15,T,FZRA,BR,T,0.0,0,0.0
6245,2024-01-16 16:03:00,2024-01-16,16:03:00,16,0.01,FZRA,BR,T,0.0,0,0.0
6246,2024-01-16 16:06:00,2024-01-16,16:06:00,16,0.02,-FZRA,BR,T,0.0,0,0.0
6247,2024-01-16 16:18:00,2024-01-16,16:18:00,16,0.03,-FZRA,BR,0.01,0.0,0,0.0
6248,2024-01-16 16:35:00,2024-01-16,16:35:00,16,0.04,-FZRA,BR,0.02,0.0,0,0.0
6249,2024-01-16 16:51:00,2024-01-16,16:51:00,16,0.05,-FZRA,BR,0.02,0.0,0,0.0
6250,2024-01-16 17:20:00,2024-01-16,17:20:00,17,0.01,UP,BR,0.01,0.0,0,0.0
6251,2024-01-16 17:29:00,2024-01-16,17:29:00,17,0.01,-FZRA,BR,0.01,0.0,0,0.0
6252,2024-01-16 17:51:00,2024-01-16,17:51:00,17,0.02,-FZRA,BR,0.04,0.0,0.11,0.0
6253,2024-01-16 18:19:00,2024-01-16,18:19:00,18,T,BR,,T,0.0,0,0.0
6254,2024-01-16 18:40:00,2024-01-16,18:40:00,18,T,-FZRA,BR,0.03,0.0,0,0.0
6255,2024-01-16 18:51:00,2024-01-16,18:51:00,18,0.01,-FZRA,BR,0.04,0.0,0,0.0
6256,2024-01-16 19:11:00,2024-01-16,19:11:00,19,0.01,-FZRA,BR,0.01,0.0,0,0.0
6257,2024-01-16 19:35:00,2024-01-16,19:35:00,19,0.01,BR,,0.01,0.0,0,0.0
6258,2024-01-16 19:51:00,2024-01-16,19:51:00,19,0.01,UP,BR,0.01,0.0,0,0.0
6259,2024-01-16 20:11:00,2024-01-16,20:11:00,20,T,BR,,0,0.0,0,0.0
6260,2024-01-16 20:25:00,2024-01-16,20:25:00,20,T,-SN,BR,0,0.0,0,0.0
6261,2024-01-16 20:38:00,2024-01-16,20:38:00,20,0.01,-SN,BR,0,0.0,0,0.0
6262,2024-01-16 20:47:00,2024-01-16,20:47:00,20,0.01,-SN,BR,0,0.0,0,0.0
6263,2024-01-16 20:51:00,2024-01-16,20:51:00,20,0.01,-SN,BR,0,0.05,0,0.0
6264,2024-01-16 21:10:00,2024-01-16,21:10:00,21,T,-SN,BR,0,0.0,0,0.0
6265,2024-01-16 21:36:00,2024-01-16,21:36:00,21,T,-SN,BR,0,0.0,0,0.0
6266,2024-01-16 21:46:00,2024-01-16,21:46:00,21,T,HZ,,0,0.0,0,0.0
6267,2024-01-16 21:51:00,2024-01-16,21:51:00,21,T,None,,0,0.0,0,0.0
6268,2024-01-16 22:17:00,2024-01-16,22:17:00,22,0.00,None,,0,0.0,0,0.0
6269,2024-01-16 22:51:00,2024-01-16,22:51:00,22,0.00,None,,0,0.0,0,0.0
6270,2024-01-16 23:26:00,2024-01-16,23:26:00,23,0.00,None,,0,0.0,0,0.0
6271,2024-01-16 23:51:00,2024-01-16,23:51:00,23,0.00,None,,0,0.0,0.05,0.0
6272,2024-01-17 00:01:00,2024-01-17,00:01:00,0,0.00,None,,0,0.0,0,0.0
6273,2024-01-17 00:51:00,2024-01-17,00:51:00,0,0.00,None,,0,0.0,0,0.0
6274,2024-01-17 01:51:00,2024-01-17,01:51:00,1,0.00,None,,0,0.0,0,0.0
6275,2024-01-17 02:51:00,2024-01-17,02:51:00,2,0.00,None,,0,0.0,0,0.0
6276,2024-01-17 03:51:00,2024-01-17,03:51:00,3,0.00,None,,0,0.0,0,0.0
6277,2024-01-17 04:51:00,2024-01-17,04:51:00,4,0.00,None,,0,0.0,0,0.0
6278,2024-01-17 05:51:00,2024-01-17,05:51:00,5,0.00,None,,0,0.0,0,0.0
6279,2024-01-17 06:51:00,2024-01-17,06:51:00,6,0.00,None,,0,0.0,0,0.0
6280,2024-01-17 07:51:00,2024-01-17,07:51:00,7,0.00,None,,0,0.0,0,0.0
6281,2024-01-17 08:51:00,2024-01-17,08:51:00,8,0.00,None,,0,0.0,0,0.0
6282,2024-01-17 09:51:00,2024-01-17,09:51:00,9,0.00,None,,0,0.0,0,0.0
6283,2024-01-17 10:51:00,2024-01-17,10:51:00,10,0.00,None,,0,0.0,0,0.0
6284,2024-01-17 11:51:00,2024-01-17,11:51:00,11,0.00,None,,0,0.0,0,0.0
6285,2024-01-17 12:51:00,2024-01-17,12:51:00,12,0.00,None,,0,0.0,0,0.0
6286,2024-01-17 13:51:00,2024-01-17,13:51:00,13,0.00,None,,0,0.0,0,0.0
6287,2024-01-17 14:51:00,2024-01-17,14:51:00,14,0.00,None,,0,0.0,0,0.0
6288,2024-01-17 15:51:00,2024-01-17,15:51:00,15,0.00,None,,0,0.0,0,0.0
6289,2024-01-17 16:51:00,2024-01-17,16:51:00,16,0.00,None,,0,0.0,0,0.0
6290,2024-01-17 17:51:00,2024-01-17,17:51:00,17,0.00,None,,0,0.0,0,0.0
6291,2024-01-17 18:51:00,2024-01-17,18:51:00,18,0.00,None,,0,0.0,0,0.0
6292,2024-01-17 19:51:00,2024-01-17,19:51:00,19,0.00,None,,0,0.0,0,0.0
6293,2024-01-17 20:51:00,2024-01-17,20:51:00,20,0.00,None,,0,0.0,0,0.0
6294,2024-01-17 21:51:00,2024-01-17,21:51:00,21,0.00,None,,0,0.0,0,0.0
6295,2024-01-17 22:51:00,2024-01-17,22:51:00,22,0.00,None,,0,0.0,0,0.0
6296,2024-01-17 23:51:00,2024-01-17,23:51:00,23,0.00,None,,0,0.0,0,0.0
6297,2024-01-18 00:51:00,2024-01-18,00:51:00,0,0.00,None,,0,0.0,0,0.0
6298,2024-01-18 01:51:00,2024-01-18,01:51:00,1,0.00,None,,0,0.0,0,0.0
6299,2024-01-18 02:51:00,2024-01-18,02:51:00,2,0.00,None,,0,0.0,0,0.0
6300,2024-01-18 03:51:00,2024-01-18,03:51:00,3,0.00,None,,0,0.0,0,0.0
6301,2024-01-18 04:51:00,2024-01-18,04:51:00,4,0.00,None,,0,0.0,0,0.0
6302,2024-01-18 05:51:00,2024-01-18,05:51:00,5,0.00,None,,0,0.0,0,0.0
6303,2024-01-18 06:51:00,2024-01-18,06:51:00,6,0.00,None,,0,0.0,0,0.0
6304,2024-01-18 07:51:00,2024-01-18,07:51:00,7,0.00,None,,0,0.0,0,0.0
6305,2024-01-18 08:51:00,2024-01-18,08:51:00,8,0.00,None,,0,0.0,0,0.0
6306,2024-01-18 09:51:00,2024-01-18,09:51:00,9,0.00,None,,0,0.0,0,0.0
6307,2024-01-18 10:51:00,2024-01-18,10:51:00,10,0.00,None,,0,0.0,0,0.0
6308,2024-01-18 11:51:00,2024-01-18,11:51:00,11,0.00,None,,0,0.0,0,0.0
6309,2024-01-18 12:51:00,2024-01-18,12:51:00,12,0.00,None,,0,0.0,0,0.0
6310,2024-01-18 13:51:00,2024-01-18,13:51:00,13,0.00,None,,0,0.0,0,0.0
6311,2024-01-18 14:51:00,2024-01-18,14:51:00,14,0.00,None,,0,0.0,0,0.0
6312,2024-01-18 15:51:00,2024-01-18,15:51:00,15,0.00,None,,0,0.0,0,0.0
6313,2024-01-18 16:51:00,2024-01-18,16:51:00,16,T,-SN,,0,0.0,0,0.0
6314,2024-01-18 17:03:00,2024-01-18,17:03:00,17,T,-SN,,0,0.0,0,0.0
6315,2024-01-18 17:11:00,2024-01-18,17:11:00,17,T,-SN,,0,0.0,0,0.0
6316,2024-01-18 17:22:00,2024-01-18,17:22:00,17,T,-SN,,0,0.0,0,0.0
6317,2024-01-18 17:30:00,2024-01-18,17:30:00,17,T,HZ,,0,0.0,0,0.0
6318,2024-01-18 17:51:00,2024-01-18,17:51:00,17,T,None,,0,0.0,0,0.0
6319,2024-01-18 18:51:00,2024-01-18,18:51:00,18,0.00,None,,0,0.0,0,0.0
6320,2024-01-18 19:51:00,2024-01-18,19:51:00,19,0.00,None,,0,0.0,0,0.0
6321,2024-01-18 20:51:00,2024-01-18,20:51:00,20,0.00,None,,0,0.0,0,0.0
6322,2024-01-18 21:51:00,2024-01-18,21:51:00,21,0.00,None,,0,0.0,0,0.0
6323,2024-01-18 22:51:00,2024-01-18,22:51:00,22,0.00,None,,0,0.0,0,0.0
6324,2024-01-18 23:51:00,2024-01-18,23:51:00,23,0.00,None,,0,0.0,0,0.0
6325,2024-01-19 00:51:00,2024-01-19,00:51:00,0,0.00,None,,0,0.0,0,0.0
6326,2024-01-19 01:51:00,2024-01-19,01:51:00,1,0.00,None,,0,0.0,0,0.0
6327,2024-01-19 02:51:00,2024-01-19,02:51:00,2,0.00,None,,0,0.0,0,0.0
6328,2024-01-19 03:51:00,2024-01-19,03:51:00,3,0.00,None,,0,0.0,0,0.0
6329,2024-01-19 04:51:00,2024-01-19,04:51:00,4,0.00,None,,0,0.0,0,0.0
6330,2024-01-19 05:51:00,2024-01-19,05:51:00,5,0.00,None,,0,0.0,0,0.0
6331,2024-01-19 06:51:00,2024-01-19,06:51:00,6,0.00,None,,0,0.0,0,0.0
6332,2024-01-19 07:51:00,2024-01-19,07:51:00,7,0.00,None,,0,0.0,0,0.0
6333,2024-01-19 08:51:00,2024-01-19,08:51:00,8,0.00,None,,0,0.0,0,0.0
6334,2024-01-19 09:51:00,2024-01-19,09:51:00,9,0.00,None,,0,0.0,0,0.0
6335,2024-01-19 10:51:00,2024-01-19,10:51:00,10,0.00,None,,0,0.0,0,0.0
6336,2024-01-19 11:51:00,2024-01-19,11:51:00,11,0.00,None,,0,0.0,0,0.0
6337,2024-01-19 12:51:00,2024-01-19,12:51:00,12,0.00,None,,0,0.0,0,0.0
6338,2024-01-19 13:51:00,2024-01-19,13:51:00,13,0.00,HZ,,0,0.0,0,0.0
6339,2024-01-19 13:59:00,2024-01-19,13:59:00,13,0.00,HZ,,0,0.0,0,0.0
6340,2024-01-19 14:34:00,2024-01-19,14:34:00,14,T,-SN,,0,0.0,0,0.0
6341,2024-01-19 14:51:00,2024-01-19,14:51:00,14,T,-SN,,0,0.0,0,0.0
6342,2024-01-19 15:09:00,2024-01-19,15:09:00,15,T,-SN,,0,0.0,0,0.0
6343,2024-01-19 15:17:00,2024-01-19,15:17:00,15,T,-SN,,0,0.0,0,0.0
6344,2024-01-19 15:40:00,2024-01-19,15:40:00,15,0.01,-SN,,0,0.0,0,0.0
6345,2024-01-19 15:49:00,2024-01-19,15:49:00,15,0.01,-SN,,0,0.0,0,0.0
6346,2024-01-19 15:51:00,2024-01-19,15:51:00,15,0.01,-SN,,0,0.0,0,0.0
6347,2024-01-19 16:04:00,2024-01-19,16:04:00,16,T,HZ,,0,0.0,0,0.0
6348,2024-01-19 16:17:00,2024-01-19,16:17:00,16,T,-SN,,0,0.0,0,0.0
6349,2024-01-19 16:26:00,2024-01-19,16:26:00,16,T,-SN,,0,0.0,0,0.0
6350,2024-01-19 16:38:00,2024-01-19,16:38:00,16,T,-SN,,0,0.0,0,0.0
6351,2024-01-19 16:51:00,2024-01-19,16:51:00,16,T,-SN,,0,0.0,0,0.0
6352,2024-01-19 17:25:00,2024-01-19,17:25:00,17,0.01,SN,,0,0.0,0,0.0
6353,2024-01-19 17:41:00,2024-01-19,17:41:00,17,0.01,-SN,,0,0.0,0,0.0
6354,2024-01-19 17:51:00,2024-01-19,17:51:00,17,0.01,-SN,,0,0.0,0,0.0
6355,2024-01-19 18:04:00,2024-01-19,18:04:00,18,T,-SN,,0,0.0,0,0.0
6356,2024-01-19 18:14:00,2024-01-19,18:14:00,18,T,-SN,,0,0.0,0,0.0
6357,2024-01-19 18:51:00,2024-01-19,18:51:00,18,0.01,-SN,,0,0.0,0,0.0
6358,2024-01-19 19:05:00,2024-01-19,19:05:00,19,T,-SN,,0,0.0,0,0.0
6359,2024-01-19 19:11:00,2024-01-19,19:11:00,19,T,-SN,,0,0.0,0,0.0
6360,2024-01-19 19:33:00,2024-01-19,19:33:00,19,0.01,-SN,,0,0.0,0,0.0
6361,2024-01-19 19:51:00,2024-01-19,19:51:00,19,0.01,-SN,,0,0.0,0,0.0
6362,2024-01-19 20:03:00,2024-01-19,20:03:00,20,T,-SN,,0,0.0,0,0.0
6363,2024-01-19 20:19:00,2024-01-19,20:19:00,20,T,-SN,,0,0.0,0,0.0
6364,2024-01-19 20:40:00,2024-01-19,20:40:00,20,T,HZ,,0,0.0,0,0.0
6365,2024-01-19 20:51:00,2024-01-19,20:51:00,20,T,-SN,,0,0.0,0,0.0
6366,2024-01-19 20:59:00,2024-01-19,20:59:00,20,T,-SN,,0,0.0,0,0.0
6367,2024-01-19 21:08:00,2024-01-19,21:08:00,21,T,-SN,,0,0.0,0,0.0
6368,2024-01-19 21:17:00,2024-01-19,21:17:00,21,T,-SN,,0,0.0,0,0.0
